sequence_id	D300418.lib1	D300419.lib1	D300420.lib1	D300421.lib1	D300422.lib1	D300423.lib1	D300424.lib1	D300425.lib1	D300426.lib1	D300427.lib1	D300428.lib1	D300429.lib1	D300430.lib1	D300431.lib1	D300432.lib1	D300433.lib1	D300434.lib1	D300435.lib1	D300436.lib1	D300437.lib1	D300438.lib1	D300439.lib1	D300440.lib1	D300441.lib1	D300442.lib1	D300443.lib1	D300444.lib1	D300445.lib1	D300446.lib1	D300447.lib1	D300448.lib1	D300449.lib1	D300450.lib1	D300451.lib1	D300452.lib1	D300453.lib1	D300454.lib1	D300455.lib1	D300456.lib1	D300457.lib1	D300458.lib1	D300459.lib1	D300460.lib1	D300461.lib1	D300462.lib1	D300463.lib1	D300464.lib1	D300465.lib1	D300466.lib1	D300467.lib1	D300468.lib1	D300469.lib1	D300470.lib1	D300471.lib1	D300472.lib1	D300473.lib1	D300474.lib1	D300475.lib1	D300476.lib1	D300477.lib1	D300478.lib1	D300479.lib1	D300480.lib1	D300481.lib1	D300482.lib1	D300483.lib1	D300484.lib1	D300485.lib1	D300486.lib1	D300487.lib1	D300488.lib1	D300489.lib1	D300490.lib1	D300491.lib1	D300492.lib1	D300493.lib1	D300494.lib1	D300495.lib1	D300496.lib1	D300497.lib1	D300498.lib1	D300499.lib1	D300500.lib1	D300501.lib1	D300502.lib1	D300503.lib1	D300504.lib1	D300505.lib1	D300506.lib1	D300507.lib1	D300508.lib1	D300509.lib1	D300510.lib1	D300511.lib1	D300512.lib1	D300513.lib1	D300514.lib1	D300515.lib1	D300516.lib1	D300517.lib1	D300518.lib1	D300519.lib1	D300520.lib1	D300521.lib1	D300522.lib1	D300523.lib1	D300524.lib1	D300525.lib1	D300526.lib1	D300527.lib1	D300528.lib1	D300529.lib1	D300530.lib1	D300531.lib1
TG3_28:bin_000041	2589871	13719	14130	109656	1843353	50296	143483	2068851	1531180	960985	104696	2124929	12387	13427	26066	25837	41286	1917851	23951	1573510	1868570	385882	61589	80554	45574	2225954	26596	13373	42640	1402279	2163458	22221	1613913	18951	22519	958005	14580	45115	276036	51306	1137675	15399	42486	63803	13967	31135	789012	696569	92568	2259826	13754	101000	24559	61479	1955940	39085	2249901	56366	18872	18016	2370096	14480	96274	79971	30028	100997	2557412	1941445	26406	14413	2151529	657935	2629394	1852352	9429	1692986	58160	2392309	2419230	1720425	15901	640934	1097337	28935	1687989	1629684	2088861	56304	15296	50276	1969873	114856	93836	2103495	2588175	42628	2119162	1092889	74878	109138	1767380	48547	63072	1891444	1438945	1474910	63154	18743	2219899	33605	25886	92700	0	0
TG3_28:bin_000042	2656738	1810870	46147	249340	1228412	219076	554632	2096308	964613	1096788	1961025	112638	8985	76090	23339	65077	163682	1755898	58700	1927225	2247058	2593790	377410	1807322	214474	862900	20630	46991	2158006	524750	2104417	2270517	885894	69512	140875	876826	36304	186553	817309	176532	635719	35109	166737	380107	16666	115742	80349	364961	200332	2503354	44500	236850	58737	148821	883497	2065972	588240	1928706	77288	14431	1206675	53903	689479	804755	31769	275840	2234659	838451	759027	43289	2116075	2142717	2659882	1779482	378789	84997	178727	1518388	2654809	81856	47488	278566	1876076	23922	2070199	100910	1870035	170757	860760	233322	2148006	731113	259904	1394612	2461792	167921	1055012	56666	242648	846958	2128754	2098422	217361	2147367	769637	351486	188112	56376	2025518	1213890	1137519	386764	0	0
TG3_28:bin_000052	1453342	1805	7263	9128	1452	441	300	2227	417	652591	48628	6208	5957	190	246	5611	7479	1540	6964	4028	38184	34633	550	489	6938	53208	0	6874	448	393	37394	475	0	6902	223	385	6354	8218	0	358	554526	7048	8009	310	6887	226	39600	300	7644	837767	6158	8001	6911	36749	37422	631	32252	41982	7558	6922	534335	3506	53478	364	470	5034	723430	5982	378	7237	20859	43754	1374594	37839	300	6964	465	454167	1137646	17710	1210	51114	38985	227	37120	37498	30979	6975	394	7693	33752	50254	6525	45618	1019027	6710	33104	35829	13117	46271	38895	2423	21695	41462	37992	4519	7732	6621	36869	5096	445	45934	0	0
TG3_35:bin_000008	1286501	3059	1966	2305	2939	1314	1310	1310	2468	1090665	2971	1656	1172	1355	1286	1856	1951	1475	1953	2150	1941	1303879	1841	1371	2115	2242	1317	1314	3100	2151	1567	3085	1303	2424	1941	2516	2350	2170	1300	1317	1190937	2119	2236	2382	1782	1326	2003	2250	2421	1301771	2304	1882	2082	1271	1698	2857	3446	1303494	1945	1316	1204630	1315	3248	1294	1315	2115	1112457	2147	3627	2235	2044	2245	1281067	1547	2359	1611	1370	1216044	1263671	2278	2271	1484	1615	1310	1585	1351	1075674	1583	3356	1712	1453	3278	2701	1787	1146765	1889	2043	1780	2438	3324	2087	1302298	1875	2735	1284	2482	1802	2085	3011	1296804	1151189	2773	0	0
TG3_35:bin_000014	2908189	2804595	71390	116046	102855	72462	82248	85892	90165	2898684	115428	102058	59556	83121	35996	86933	103599	81755	91741	100421	308995	2920341	90003	83031	86428	341445	35054	72577	2860160	88064	298815	2853658	82771	115830	218440	91598	107540	101675	84780	72459	2896295	94559	104917	89789	72722	231048	116866	95301	116788	2916970	108447	109810	87756	288598	277333	2909334	347943	2920909	104640	73876	2910765	80163	121309	84475	36927	118472	2906227	96000	2906922	97485	343135	225441	2910852	317340	74556	99249	78396	2907168	2905697	114371	111005	117128	272680	52337	272179	110515	2913218	79328	2911791	101204	331452	122418	117680	271142	2910790	104440	273212	107593	123063	116144	322961	2907535	116877	347114	296391	101716	104490	106845	315730	2845448	2881575	114316	300	0
TG3_35:bin_000020	2558489	40895	42515	75645	66874	38426	43556	49271	54787	2644852	63594	70639	31073	60492	27819	55479	68350	52366	57676	66696	76239	2717813	50821	48194	56274	75027	29103	43039	46293	52481	74056	269630	46421	74749	64686	64029	63904	63632	48102	36623	2545687	62963	69613	52332	41005	60350	92226	63766	78352	2695817	59436	72170	55876	56517	68147	2685593	87291	2718879	67209	41612	2549401	45916	85840	49942	38220	80989	1719750	59609	2671367	54013	80114	82880	2602142	73247	28181	66165	44716	2588404	2552155	92022	65478	89662	71123	25744	73212	84480	2685701	57266	2701680	66916	72100	92826	78664	73443	1669794	65198	75967	83773	83184	81992	73015	2679495	77265	83528	58319	66156	66913	63625	83315	2619829	2140269	77954	150	0
TG3_35:bin_000025	925119	11181	5512	13782	1144506	3505	7915	10532	11214	1169768	13916	17616	6042	11824	1188	6662	11411	11610	6839	1578312	21335	877904	9229	9012	5137	20773	1270	5834	11128	13509	22071	12045	8147	12772	13578	16084	10153	11514	9940	3916	1192169	6870	13133	10666	5565	12000	20035	24570	15116	1743137	10665	15540	6223	19029	18818	1916256	22622	1924077	8312	4783	1006566	7434	22969	10443	3150	13176	1045700	12453	1538204	7892	21274	20950	199473	17461	8403	14263	7987	1892639	263650	15746	11123	18315	19306	389	19552	15916	1457550	12615	1864180	10918	20544	20529	13543	19530	475439	11401	20027	18149	15938	21756	20511	1913993	15575	21173	14256	375685	14796	10245	22099	1855512	28819	12596	0	0
TG4:bin_000031	6770	979	738	1266648	30163	660	32725	37031	33260	3134	1731245	5670	152	5171	302	2204	2249	30938	2397	39682	7733	3561	33159	25213	2682	23371	207	1320	960	32048	7897	1360	11619	447	4995	32615	561	2314	33162	803	17324	150	2013	33388	234	4752	51978	34690	997731	4857	557	13991	2853	4990	5677	1674	20280	4363	353	2591	19584	2972	990570	33670	206	1076152	23284	29490	2209	377	13285	13369	6661	15224	150	9184	19752	6236	2060	20095	588891	54152	6529	280	8423	57212	4902	3345	2492	2158	15040	1798036	980411	17519	21369	1475	17271	41181	2008660	1211925	7425	4565	24204	21702	5666	29901	7724	465	16971	2286	481	453132	0	0
TG4:bin_000053	16172	772	799	509	9368	1847	383	4809	4558	6798	1169038	3611	803	150	2670	787	4623	7036	749	23809	6538	2765	1771	3209	769	34013	2757	774	633	1228	4283	762	2325	300	1629	2696	0	6406	631	2377	36053	690	5163	437	811	185	6622	1754	15983	4575	265	9569	734	0	3076	0	19954	702	2915	765	25633	797	1300393	7573	4303	1297	106857	39443	783	874	9549	22982	14164	18952	546	10231	2725	18405	7875	3779	210	13143	18952	2853	5718	8603	769	6853	150	7597	19797	1191759	218	8025	20268	4039	13741	3994	659	1165855	5870	767	8343	35170	6478	15101	8650	0	8467	246	508	425401	0	0
TG4:bin_000055	21134	2884	3898	2397064	179751	20895	23715	40931	38796	9805	2762711	27452	1926	18483	7417	7194	19635	33971	8003	244083	74781	13871	23344	26145	25814	77200	3418	2745	2786	102338	49808	5930	27293	4568	17464	104545	3403	15272	33307	26783	28956	5919	25120	37491	7015	21211	26313	36794	1503126	18135	4010	31659	10972	29813	34193	4578	60944	8994	4413	6286	31040	7123	2689735	36167	10359	1790638	33305	31539	5190	4714	45821	55876	25033	48687	2523	23343	31222	26374	17060	28715	2550	41791	54830	9183	49178	35024	18084	25446	5596	18103	53485	2846531	1605875	55671	34446	16586	47611	23574	352371	2339287	44935	8867	27794	66724	41376	112970	28405	3572	52172	5706	4679	1776848	0	0
TG4:bin_000057	711	302	2878	977041	1666	0	150	1933	962	1867	61468	597	2557	164	1854	1985	1295	1900	424	2588	1070	1051	648	0	1724	1685	1341	1907	159	846	1461	156	65	661400	2083	1989	336670	598	440	240	1308	3176	2571	705	2554	1954	2965	1983	1032654	991	530983	2583	800	571	1645	642	1532	483	4255	475	1343	2046	1043331	180	1083	1031964	2353	1095	835	3257	2827	1312	310	1141	149	2780	458	2534	449	2967	444919	3203	1203	1341	999	2971	640	2453	305	357	1686	1239512	950573	1388	959	1546	1620	3130	950804	1042500	1423	688	3139	2754	1642	1064	1007	701095	1361	144	787	836571	0	0
TG4_07:bin_000019	2650599	32020	33345	56777	58416	37105	45185	50710	53460	2666116	54067	52207	21500	46787	22264	37697	58347	49914	40366	60608	59227	2707456	48069	48984	40462	81004	21867	36496	36771	50441	56239	34838	43176	56891	49378	59983	49416	49238	48590	37352	2508886	46851	63847	49801	30041	49124	76239	56865	59812	2708304	49489	64097	41543	46929	52760	2700009	65535	2711600	49323	35321	2680455	34557	63027	54418	29845	60972	2688146	57374	2706389	42609	62028	62383	2453905	52976	29180	58237	45500	2704487	2681025	72545	51402	73399	52595	17148	54422	76610	2701952	49457	2690595	53038	55921	71089	58224	54022	2701140	53041	58180	67639	66747	57534	55629	2694507	68446	96667	48672	55677	57011	50663	63511	2050634	2659278	57618	300	0
TG4_07:bin_000020	3481265	139140	117934	175241	2169755	118566	140636	169463	151064	3461399	174226	189863	77402	151631	84072	145933	156442	156920	154111	288067	237583	3500745	140183	142352	155089	641053	83122	118479	150078	154896	228239	174226	146093	147936	160557	152017	135518	155186	147401	120813	2857106	133423	159978	140508	107927	159747	182366	956569	168223	3495259	115946	174849	150969	186503	179163	3483917	820170	3489110	120792	126572	3460828	126429	215588	157251	88168	175262	3434102	159511	3488245	123769	192079	232909	3481143	400287	126622	184496	140593	3437936	3300014	185607	125103	192805	209192	93474	219207	202273	3490946	154166	3467922	154708	262093	176486	167482	204140	3456697	151383	289677	151690	175954	165837	219288	3492423	181173	469533	192047	169095	173431	129881	875528	3469663	3485206	177504	0	0
TG4_14:bin_000026	2483853	3232698	257963	471701	2077972	178596	2137259	2162499	992727	1824587	530571	224871	169644	151892	148708	264030	222248	302120	200100	2213937	554588	2776378	824442	1738520	250341	582792	151430	160774	3363931	372321	498532	3175025	1998980	347286	213795	1145685	195346	232234	1638199	176103	1263653	217328	214975	641450	302622	185770	287002	898491	258695	3134802	271106	281127	253227	190465	246366	2019329	729041	3185765	273508	174147	1186265	267500	603212	2183556	155353	270387	1239431	1988801	3074929	224984	596678	599349	2373618	529015	1152427	262048	1618655	1451721	2002289	269774	216258	285422	392076	163381	479682	317903	2520219	208776	2909397	252745	633300	506143	453406	542971	1022249	232345	591400	211558	326306	452974	497413	3158089	283152	546622	251536	377446	247676	260900	524570	1525409	1184651	328601	0	0
TG4_21:bin_000016	112125	13162	19027	30459	158864	14659	14132	14359	146117	85348	2287827	29650	13813	26003	14478	18496	20277	14700	17468	151529	36705	113641	135242	14946	18301	27530	14382	12057	13239	142199	29441	12934	14591	34504	31835	158003	26348	30641	14274	14519	111683	19367	30446	145329	17516	26767	34255	151440	40268	107701	24105	56307	18246	25841	31320	99778	35188	121728	19436	13708	155320	12829	2215092	17415	14276	32217	97177	143166	71279	25293	32996	32090	83516	28873	13606	28637	14666	104303	95060	97827	18387	29174	28200	14139	27870	25563	89839	24614	85155	28589	20375	2288286	30634	33867	103981	28379	32857	48649	35849	2230405	32832	107977	30046	32741	29287	158682	27498	21247	32511	94738	84708	475654	41	65
TG4_21:bin_000032	93040	24299	28675	1531351	2105008	57273	119602	144380	143242	54775	2599007	141617	8440	127763	126511	63241	68102	140577	67557	1307294	1142937	84681	139752	140401	70496	1870497	103419	32885	27284	2166862	169740	2207718	134836	36307	128313	2392943	29565	64012	142489	124374	91556	22790	72362	162514	13480	145668	96717	237148	152595	76414	30611	89617	58590	133628	115406	66819	165821	81167	21858	42447	86613	32228	2587759	144191	130107	1627049	90997	141038	54838	20275	164689	368856	86260	154321	23967	91630	139056	77698	79655	88746	29181	99577	162875	120117	163078	97772	71101	58449	54962	63808	153973	2238805	614727	203647	99866	57162	148727	81695	77057	2555915	163159	74600	95617	693352	153008	2437265	84024	22668	154848	66795	43507	2478674	0	0
TG4_21:bin_000040	9242	1228	1568	18336	22415	1972	1954	2568	2872	5262	762724	2731	1137	2136	1044	4108	3486	2931	4145	5724	6599	6526	2084	1812	4020	211565	1229	1351	1736	10353	4968	2902	1854	2351	2810	21242	1325	3732	2304	1287	8879	1718	4046	2090	1796	3396	48819	51655	1775	8748	2021	5526	3853	2394	2464	4859	64907	6146	1300	3499	11143	1696	2161130	2066	2060	1962	12281	9314	4813	1717	7695	7551	9141	8305	1320	10262	2006	6768	7593	39289	2198	38742	5147	1144	5317	41930	5954	4223	5153	3949	8614	2539997	1966528	8465	8240	4821	1081720	47332	3161	2506916	2953	6181	8042	53497	2813	37364	6325	2149	1282848	5597	4869	1028341	0	0
TG4_21:bin_000043	467878	124877	195066	3353227	581156	203324	339985	915716	450846	155368	3658791	171131	22445	96097	75357	108080	191153	614654	95887	791546	1608885	304710	275616	570582	226913	658604	38750	60943	164315	366122	1208549	160247	427438	169775	429104	406153	134649	187011	396267	192179	869939	157480	208693	315656	38650	209518	161272	287680	3000822	344639	187093	244052	101046	157095	627817	189177	443333	193630	196706	59734	685096	59796	3704433	420760	82600	3528973	1014874	436039	119699	175290	544311	1108722	1295596	1361248	70442	139546	204459	381060	699811	171351	187447	313708	982678	79887	653688	181772	177929	180533	120806	199695	1449118	3678558	1846785	1072301	1199218	160890	268876	135786	3299354	3630811	878495	193545	209310	678092	345129	337400	210806	202719	461168	144481	112191	2183145	0	0
TG4_28:bin_000008	14096	0	0	31076	14799	71	246	20584	150	6209	500135	180	388	0	0	0	138	12406	86	27027	1020	724	0	0	93	48753	0	0	320	300	1036	0	238	0	474	0	0	0	0	0	34009	0	262	48	0	138	130	0	417197	3332	341	1795	165	164	827	150	9973	0	137	103	8562	326	1955060	193	267	2069446	17020	19989	223	0	8344	7655	12692	2411	0	647	0	8035	6889	1481	857	20646	1633	0	692	1125	38	7494	0	44	1645	1755129	22198	9308	8725	58	25686	741	2068915	1292330	716	0	2093	59249	1221	27509	1300	0	20256	0	0	68712	0	0
TG4_35:bin_000014	50997	14245	15979	2194643	121996	1836	8823	275445	39893	25515	21554	194584	16318	24390	2422	18458	15727	13700	16708	111633	309643	737498	7744	8882	16817	448798	734	18675	15350	111045	314866	17290	40018	6883	30310	79928	4214	17214	7836	2460	283241	14344	15710	222099	15273	29207	293328	87912	2211777	1044701	5914	210828	18206	201874	311107	8812	312381	17842	12715	17575	104021	17791	502320	7404	1360	2150911	1882818	88620	13872	13637	299211	280750	629846	278588	8540	303569	7436	2001534	59015	353353	2305310	306693	253831	3289	302527	350177	18078	243487	11729	17599	294436	198194	1588325	305247	188728	22017	297192	249075	394590	163405	296667	16054	220550	298163	276749	75088	284803	12340	312867	10683	11422	206465	0	0
TG5:bin_000003	1759187	944	861	2205906	766957	663	678	745	4227	1086082	2361770	6674	880	5943	596	1335	1756	634	1592	572296	1761349	1794407	2559	527	1705	2618965	814	1026	926	4053	6604	883	894	6759	6550	1799882	1378993	14883	641	522	940491	1023	83900	3461	839	6640	2566653	1630498	2004100	1803007	5136	2693169	1666	6271	6810	1823667	2617370	1831964	897	1283	1483738	1536	1361809	1045	424	1574000	1617468	3565	1487699	3988	2608084	2305359	1644537	2598829	739	2543712	291	1700847	1864544	2315411	4447	2656584	7483	554	102813	1555075	1845558	2521570	1824950	2337	2504264	2258608	1786064	2541713	1963386	52842	2554012	2344405	1887964	2075379	2616661	1873560	2580931	2618595	6540	2097058	2651946	3780	2618213	1767867	1603364	1351803	0	0
TG5:bin_000041	4207924	330309	24775	434076	1050917	484723	728685	1143837	3726223	3061767	2135659	1140095	17370	1079224	323402	3142789	2443679	1374789	2851297	893379	1196875	4005049	3629215	606588	2961167	1781738	313619	197974	332889	870152	1187332	3256598	729290	25821	490343	3623688	19194	2025044	677085	516745	3291143	22436	3052142	2390497	17752	1103913	3915135	3695257	354773	3844837	18672	4498772	3399217	552729	1140906	3176463	1613866	4097260	20077	1934003	4032141	204905	3081966	821121	387345	442312	4255054	1592630	3443366	19620	1170396	1183074	4061209	1172390	309595	4441868	600449	2864875	3200779	4361014	19315	4148795	1144030	436347	1171700	4420922	3647626	3133209	3548447	3869815	1181873	2989935	492402	2150580	4174104	3197420	1208006	4350728	2032571	2605055	1166121	3643771	4393076	4020970	2923673	3251630	3271461	18482	1532279	3285297	2304609	1866064	0	0
TG5:bin_000044	571685	0	208	424	6048	526	4985	4461	567	328488	471	526	0	944	754	457	301	5717	321	4055	1978	3060	1159	642	301	1141	257	317	0	2515	1991	0	3800	470	766	1371	472	1426242	3057	320	234908	391	975	671	289	760	1297599	1177	385	325938	470	2805	324	286	702	1707	73466	2391	2009	294	121421	297	371155	6376	705	660	239383	4889	977	422	316	40204	14252	151925	146	1219801	1038	142673	202825	1362648	282	1103343	2094	825	1240	1363436	1474	1396086	877	608	14555	2422	478	130489	98783	396	79079	48837	777	1432	888	1415	1546988	20875	1010	799	61456	301	533	2307	398	1845	0	0
TG5:bin_000047	163552	104021	29803	139580	194764	81495	134966	206702	154067	74654	196185	126560	9592	99145	27430	43926	38710	187031	17330	190373	269541	148051	115222	148499	39408	412670	20564	15968	125483	168800	201357	112236	160534	41762	72959	131816	31848	42759	112472	93426	163527	35998	40433	139077	12379	127544	3110438	134136	129408	105422	26244	2493401	20520	136977	137907	116099	229785	104777	78063	13597	161279	28512	193422	135850	47766	157460	915957	176064	94907	31792	209946	208485	214037	270688	80662	3119389	105052	135926	167689	3126769	34014	3111095	165599	51224	162110	3136225	73137	2448732	108273	45540	229348	174243	139223	194549	1050290	37376	184039	3110785	97152	186887	193039	114383	2891907	232875	152446	159475	2977348	35498	245869	91846	82480	146365	183	32
TG5_14:bin_000004	2087450	2110665	2110432	2000930	2453	2949	2487	2514	3566	2104084	2110466	1867	2111388	3553	4328	2511	3697	2535	3328	1269	3601	2108685	3258	1605	3121	2970	4666	2518	2106885	1235	3127	2110646	1952	2108528	2289	2241	2030041	3513	2659	2487	1996676	2110068	2762	3047	2110537	3045	4379	2660	1810691	2041567	2084928	2664	1361	1186	2091	1743763	2907	1979679	2034358	1121	2031586	1302	2107825	4380	4369	1627832	2081568	1489	1801925	2111454	3534	2884	2106145	2526	2111072	3917	2546	1473652	1691222	3633	2094528	4318	2861	3482	2931	3822	2032689	3058	2073761	3996	3412	2111074	1914407	3377	2100065	3499	2952	3892	2109992	2019229	2980	2102876	4411	3697	1692	1910	3384	2098592	3095	2022929	1941468	1967900	0	0
TG5_14:bin_000008	5199	4806	11313	9436	5890	8073	200	6590	5615	2601	963	214	3246671	4440	110075	18118	325	843	483	10292	975	1631	296	547	6609	1452	4669	4054	4687	4344	2239	4764	13078	15084	9413	362	8196	598	118	404309	10829	590	8225	2479	1626	5066	7622	2643	7788	1992	14521	1333	383	3241	9251	2229	2109	3521	12727	27551	1308	42151	6857	419	2931	9016	1414	11465	1150	1370	1683	1092	2852	1109	4173	1722	818	1311	2973	2103	13539	17036	1956	13446	760	911	1371	2319	4525	230259	1689	2577	8419	937	955	792	899	65850	14988	9651	1794	1678	2375	3157	5501	1338	1714	13890	1387	1207	1563	2147	0	0
TG5_14:bin_000013	2783489	3687643	3566449	181167	25947	3073695	336424	937137	84717	1185881	720933	193124	3698561	369643	3665629	3105353	377053	3152687	2296526	73431	119090	1460775	210912	1389519	2232413	109888	2984953	3587916	3651510	23413	94926	3664313	58359	1294249	109542	29094	1168365	632598	133210	1905774	1005996	2706463	978651	35772	3430915	583469	416766	33893	175256	829715	1947255	875784	2466179	225464	48342	791691	58397	1719333	2397197	3378094	1364448	3684339	268472	434644	3486009	387509	1466093	61921	1711530	1406319	166025	368218	2380576	68183	728567	686552	1443397	588565	1698610	163340	1097511	448716	30393	3670812	117787	1081788	2647030	146329	1546361	608316	122503	506281	219471	274369	2737234	1629806	146731	183324	887405	245124	98272	1503299	1270797	24975	33598	34499	274403	3076594	65174	897811	1769960	360332	0	0
TG5_14:bin_000020	110313	3550092	3409571	87101	431302	1797119	277337	1022592	657755	182358	1982	177238	3562551	3420985	3567721	617251	1260878	1550653	2126500	453280	3497	1993741	276567	2266403	1802860	126757	3573006	3559867	3566283	569309	351	3520819	1162385	469393	3575850	465352	272992	1913448	974160	1858710	119811	3600652	123098	116362	3604930	3567038	276738	415024	124887	441678	1378597	77810	487790	112076	8659	1896005	209659	2953245	1429786	2274076	663811	3539404	29505	629689	3574156	712334	42775	684873	1516427	3585049	451378	83265	86216	394057	3525649	145920	1972563	67281	149744	109421	1174146	52959	385804	3402407	361536	30557	1907627	29003	2230080	30379	5581	9411	15621	100488	141245	99502	86075	1881	654600	177938	235808	2038537	1866	116187	25413	900736	17676	236421	141716	1714051	1206303	7334	0	0
TG5_14:bin_000027	2491882	2833785	3137468	3087341	722412	357785	534062	1479088	857217	1424413	3081831	2220017	3119880	1580616	244083	2854008	661038	644134	3085651	741158	2623776	2730399	732840	508552	499805	2065114	232837	434018	1009598	665818	2600357	3061958	622812	965990	2621058	843009	918415	1746578	702734	303737	923744	2810439	2247551	746250	3126241	1976107	3136727	844515	3051462	1850870	720560	3118890	1209738	2560225	672491	816639	2608634	2856578	2380695	393760	946646	2976350	2767271	752637	313007	3037754	928554	648578	2528764	2955549	2593815	2611250	2868761	2301968	228518	3098104	426811	1096892	2091617	884518	811159	3142819	2603330	218100	2576647	2938120	2412632	3054839	2784211	2955921	2195852	3110279	2874192	2543494	1093083	2921239	2585963	2955279	3108071	2510737	2621593	1231864	3110728	2087615	530440	814040	3047658	571957	2505894	1957810	686702	2404792	0	0
TG5_21:bin_000003	2488567	2449552	2495077	761785	1750197	25658	1450119	2031912	1933134	2205340	106998	2125861	2496882	2203019	32299	2497582	2497059	2203975	2496468	1811241	2162576	2483185	1307493	2197618	2496885	2252837	19702	2497595	2488086	625353	2239170	2490829	1361346	1571466	2245852	1987961	1274827	2497503	1881522	16415	2488853	2495361	2497071	1914052	2496902	2243052	2497201	1246577	255060	2480383	1972837	2496783	2497386	2205766	2245767	1617439	2237214	2483624	2464104	2497175	2476430	2497448	2380031	1651334	29406	995134	2491738	2093950	2422449	2493770	131593	2239577	2493301	1842318	2121371	2497546	1466022	2430037	2324445	2446102	1733837	2496389	1903319	32310	2123884	2497270	2487037	2454006	2073895	2497044	2232426	579251	1405392	2238164	2493061	2497274	2251030	2494346	1069514	467316	2213485	2480788	2497427	2216752	2005908	2010085	2494873	2162006	2165829	2077525	2183869	1069506	0	0
TG5_21:bin_000004	2792868	19639	2787122	2792725	199041	25344	30511	35205	99015	1860061	2790765	1826572	35385	165155	17843	2794773	2809440	33359	2797837	147635	2769172	2791595	78931	32588	2789869	1459743	18153	28359	25838	88458	1754920	25125	32762	2805626	2782034	302729	2792525	2810998	32134	26145	2790894	2790630	2797619	94745	2356724	267230	2793242	287325	2797954	2624635	2798391	2809905	2802065	141744	1931891	1980120	2467623	2744952	2789046	31542	2775366	28024	2791864	32332	24827	2793970	2780683	85627	2785084	2785936	2792919	2558075	2549976	2369213	14434	2798718	31056	2118110	2054692	2801449	2793476	2759231	2340083	17075	2699886	2051776	2067910	2437383	2525594	2810151	1384248	2796674	2791880	2320480	2715309	2698498	2431923	2471904	2797081	2788860	2762566	1489167	2793848	2464593	820447	291377	2778480	2795175	2655416	1520261	2784766	2793569	300	0
TG5_21:bin_000007	1087398	9383	17168	25298	147833	17201	92583	89490	29781	149960	26289	2747994	16897	2669723	2390	3376967	3693976	90907	3655823	120962	3665846	95207	28254	17772	3682349	254306	2184	96500	9706	78867	2126211	9803	75865	30219	17521	187099	19879	3694334	58406	16899	110329	20284	3661745	29477	18256	18115	3481139	189656	27387	215723	27382	3285226	3538784	231739	2326853	29815	520740	168632	17127	3681418	194019	3706830	46610	118614	2613	27938	638971	108927	26426	19303	378833	848635	118278	1578811	8996	2670485	17771	310135	378238	1832364	18023	2052311	2635173	17002	734723	2693374	83676	3270260	83173	3617645	797439	69739	22855	2524678	144740	3503172	173808	2752299	31250	48391	1999328	76721	2828214	931350	3048768	230568	2091364	20380	639252	63385	28378	61213	0	0
TG5_28:bin_000004	1488773	1395394	2259	21571	44994	536718	40478	72407	120809	170394	59054	619734	2333	1720709	1533688	1065341	1263602	196642	1233625	108590	1724151	1489527	35834	209746	1542797	1440756	1552211	1633374	1438468	48499	1707781	692383	169112	2929	1518855	190129	5377	1541577	225344	138552	1365201	68181	1603727	49262	2291	1721451	1788499	17674	890311	78966	98835	1770538	426441	170584	678554	1372880	1622280	1476283	16961	301820	915045	191522	29271	124116	1074910	539766	1066351	18817	515946	31610	1722159	1682638	1422010	1628657	927827	1786219	353912	85426	73507	1161400	4713	1785631	1706164	1363506	1660627	1063907	152937	1335817	535887	1723403	1714559	268188	265592	1718593	722666	1727526	1663559	1619193	10819	39205	1617667	1326785	1784126	1723063	359544	30992	1558110	2325	1641332	48326	957181	147289	0	0
TG5_28:bin_000015	24196	16194	24874	41141	24996	24591	19875	23687	24148	21495	27413	36641	9381	19501	359	2420916	2335323	23844	2402683	22840	47587	29221	21726	25884	941096	36473	319	20415	21383	25467	35136	24556	21717	1335121	20738	25225	81755	2076565	25461	22916	27066	24635	1686708	25249	21894	22746	2441181	24575	417779	26611	508193	2326440	1573205	41715	41048	21621	39108	22821	18918	2382297	26010	41783	1252539	22985	776	2140624	23516	23219	19954	24754	18802	49009	25538	40687	18648	2407569	25424	23910	23326	578529	448738	2113821	51107	2581	42501	99764	21394	271390	7796	536085	40255	269079	266156	34587	21050	2385730	13799	2401064	332315	795595	50007	22904	2448139	39470	38900	28237	2366376	1511018	18362	13561	27081	112356	0	0
TG5_28:bin_000030	66854	23184	21120	62553	88300	24446	55337	73574	73535	40411	216386	51495	17509	48050	23600	35623	58809	67404	40807	87978	72012	66182	64973	50775	60687	68037	20002	16270	22681	68468	57404	61709	66363	31834	47344	81452	16924	48793	60814	42197	54856	21633	393768	68373	17161	46770	2350327	79229	54572	55671	18873	2572893	55560	49487	49406	54285	68191	53925	20482	36248	68993	22282	364677	60340	42011	60470	79438	110897	52447	19378	64913	334627	71560	55644	21418	2515659	47756	52404	54183	103463	15717	2026906	60040	52213	64231	1551902	50392	1906791	47990	71391	49509	416808	56283	57605	82961	211601	56067	178441	62848	482851	59087	55303	2552796	73194	68547	83078	2227450	24083	61818	46063	41311	238086	0	0
